uid,Session,AppID,DevID,DevEui,Time,FPort,FCnt,Frequency,Modulation,Bandwidth,SpreadingFactor,Bitrate,CodingRate,GatewayId,GatewayEui,AntennaIndex,GatewayTime,GatewayTimestamp,FineTimestamp,FineTimestampEncrypted,FineTimestampEncryptedKeyId,ChannelIndex,Rssi,SignalRssi,Snr,GatewayLatitude,GatewayLongitude,GatewayAltitude,GatewayLocationAccuracy,GatewayLocationSource,Latitude,Longitude,Altitude,AccuracyMeters,Satellites,Hdop,AccuracySource,Experiment,UserId,UserAgent,
1171,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896585598000000,1,null,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896584274000000,4110328739,null,W0JAY2E3YTIwNw==
,0,16,-99,-102,null,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.225,30.5531,3.17216,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1172,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896585598000000,1,null,922200000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800274000000,4086268267,null,W0JAZjI4NGYzNA==
,0,4,-98,-100,2,16.1184,108.274,812,0,SOURCE_REGISTRY,16.072,108.225,30.5531,3.17216,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1173,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896591768000000,1,1,922400000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896591444000000,24431188,null,null,null,5,-90,null,8.8,16.0573,108.229,17,0,SOURCE_REGISTRY,16.072,108.226,29.495,4.21886,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1174,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896591768000000,1,1,922400000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964801444000000,4092438028,55172470,W0JAMjgzYzE1ZA==
,0,5,-88,-88,12,16.1184,108.274,812,0,SOURCE_REGISTRY,16.072,108.226,29.495,4.21886,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1175,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896613401000000,1,2,923200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896611945000000,4137998940,224688127,W0JAMWYxZGFkMg==
,0,21,-93,-95,3,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.226,24.8629,3.44403,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1176,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896614801000000,1,null,922600000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896614472000000,47459220,null,null,null,6,-89,null,9.8,16.0573,108.229,17,0,SOURCE_REGISTRY,16.072,108.226,24.2071,3.06665,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1177,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896614801000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896613472000000,4139526507,null,W0JANTEyNTdhMw==
,0,18,-94,-96,2,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.226,24.2071,3.06665,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1178,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896614801000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800472000000,4115466036,null,W0JAYTk1MmFhMA==
,0,6,-95,-96,7,16.1184,108.274,812,0,SOURCE_REGISTRY,16.072,108.226,24.2071,3.06665,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1179,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896631909000000,1,1,922400000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896631586000000,64573012,null,null,null,5,-92,null,9.8,16.0573,108.229,17,0,SOURCE_REGISTRY,16.072,108.226,19.59,3.45045,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1180,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896631909000000,1,1,922400000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964801586000000,4132579820,67589724,W0JAZmVlZDIxZQ==
,0,5,-92,-93,8,16.1184,108.274,812,0,SOURCE_REGISTRY,16.072,108.226,19.59,3.45045,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1181,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896637902000000,1,null,923200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896636504000000,4162558284,null,W0JAZGU4Y2FmZg==
,0,21,-95,-98,null,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.226,18.3224,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1182,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896644091000000,1,1,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896642674000000,4168728156,null,W0JAYTMyNTBjYw==
,0,22,-94,-98,-1,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.226,17.3579,3.0648,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1183,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896651805000000,1,null,922600000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896651483000000,84469540,null,null,null,6,-108,null,8.5,16.0573,108.229,17,0,SOURCE_REGISTRY,16.072,108.226,14.6087,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1184,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896651805000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896650483000000,4176536811,null,W0JANWQyYmYxNQ==
,0,18,-97,-100,-1,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.226,14.6087,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1185,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896651805000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800483000000,4152476340,null,W0JAMzFmMjJh
,0,6,-93,-94,9,16.1184,108.274,812,0,SOURCE_REGISTRY,16.072,108.226,14.6087,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1186,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896676419000000,1,1,922400000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896676091000000,109077988,null,null,null,5,-96,null,8.3,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0721,108.227,10.0593,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1187,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896676419000000,1,1,922400000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800091000000,4177084764,548846491,W0JAZThlMjIzMA==
,0,5,-97,-98,6,16.1184,108.274,812,0,SOURCE_REGISTRY,16.0721,108.227,10.0593,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1188,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896676419000000,1,1,922400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896675091000000,4201145235,2069229,W0JAMjBmNWVhOQ==
,0,17,-95,-97,2,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,10.0593,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1189,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896677983000000,1,null,922600000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896677655000000,110641708,null,null,null,6,-92,null,8.5,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0721,108.227,10.1694,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1190,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896677983000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800655000000,4178648484,null,W0JAOTNjYWQzYQ==
,0,6,-101,-106,-3,16.1184,108.274,812,0,SOURCE_REGISTRY,16.0721,108.227,10.1694,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1191,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896696057000000,1,1,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896694604000000,4220657860,null,W0JAYTgwNzQ4
,0,22,-96,-102,-3,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,11.6207,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1192,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896697608000000,1,null,923200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896696167000000,4222221524,211731085,W0JAMzczMzllMQ==
,0,21,-93,-94,4,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,11.9628,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1193,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896703730000000,1,1,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896702337000000,4228391388,null,W0JAOGI4NjMwNg==
,0,22,-96,-100,-2,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,12.7603,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1194,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896709830000000,1,2,922200000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896709507000000,142494107,null,null,null,4,-92,null,8.5,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0721,108.227,13.1147,3.35838,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1195,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896709830000000,1,2,922200000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800507000000,4210500859,null,W0JAMTUyMmRjNw==
,0,4,-99,-101,2,16.1184,108.274,812,0,SOURCE_REGISTRY,16.0721,108.227,13.1147,3.35838,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1196,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896709830000000,1,2,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896708507000000,4234561339,null,W0JAOGRhNGZmNA==
,0,16,-99,-101,null,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,13.1147,3.35838,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1197,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896711480000000,1,null,923200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896710070000000,4236124164,453990084,W0JANDA4OTMxZA==
,0,21,-88,-88,10,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,13.2385,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1198,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896717668000000,1,1,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896716240000000,4242294012,null,W0JAOWU3YTk5Mg==
,0,22,-94,-97,null,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0721,108.227,12.7044,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1199,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896723856000000,1,2,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896722410000000,4248464043,2487637,W0JANjM5ZGY2Mw==
,0,16,-98,-101,null,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.227,11.1242,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1200,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896725409000000,1,null,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896723974000000,4250028332,null,W0JAMjQ2Nzc2MA==
,0,22,-91,-92,5,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.227,10.689,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1201,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896743516000000,1,1,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896742064000000,4268117708,null,W0JAMTUyY2NkZQ==
,0,22,-85,-85,11,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.228,10.0038,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1202,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896749642000000,1,2,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896748233000000,4274287635,null,W0JAYzYxMGViZg==
,0,16,-92,-93,7,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.228,9.89313,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1203,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896754660000000,1,null,922600000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896754332000000,187319348,null,null,null,6,-100,null,7,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0722,108.228,9.47122,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1204,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896754660000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896753332000000,4279386547,null,W0JAZThiYTk4Yw==
,0,18,-93,-94,5,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.228,9.47122,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1205,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896754660000000,1,null,922600000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800332000000,4255326068,null,W0JAZDY4MDhkNQ==
,0,6,-91,-92,9,16.1184,108.274,812,0,SOURCE_REGISTRY,16.0722,108.228,9.47122,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1206,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896767733000000,1,1,922200000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896767410000000,200396955,null,null,null,4,-90,null,9.5,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0722,108.228,10.5606,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1207,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896767733000000,1,1,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896766410000000,4292464147,null,W0JAMWJhZDhlYQ==
,0,16,-88,-88,11,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.228,10.5606,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1208,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896773913000000,1,2,922400000,LORA,125000,7,null,4/5,danangdrt,null,0,1661896773580000000,206566988,null,null,null,5,-104,null,2.3,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0723,108.228,9.52055,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1209,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896773913000000,1,2,922400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1661896772580000000,3666875,485437166,W0JAOWExZDdkYg==
,0,17,-92,-93,5,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0723,108.228,9.52055,3,null,null,gps,DUTtest04072022test8,597ef83a-7b4e-422a-9019-0be164bdb6db,
1210,2022-08-30T21:48:01Z,watermeasurement,endnode2,70B3D57ED00504B1,1661896773913000000,1,2,922400000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800580000000,4274573692,null,W0JAODBmZDI3OA==
