uid,Session,AppID,DevID,DevEui,Time,FPort,FCnt,Frequency,Modulation,Bandwidth,SpreadingFactor,Bitrate,CodingRate,GatewayId,GatewayEui,AntennaIndex,GatewayTime,GatewayTimestamp,FineTimestamp,FineTimestampEncrypted,FineTimestampEncryptedKeyId,ChannelIndex,Rssi,SignalRssi,Snr,GatewayLatitude,GatewayLongitude,GatewayAltitude,GatewayLocationAccuracy,GatewayLocationSource,Latitude,Longitude,Altitude,AccuracyMeters,Satellites,Hdop,AccuracySource,Experiment,UserId,UserAgent,
829,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214803362000000,1,45,923200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214801968000000,1774401868,null,W0JANGFjNTExZg==
,0,21,-96,-102,-4,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0717,108.223,20.3834,4.7,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
830,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214810501000000,1,46,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214809075000000,1781508492,178722323,W0JAMTcxYWY3
,0,22,-91,-92,5,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0717,108.224,17.5386,4.7,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
831,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214816576000000,1,47,922200000,LORA,125000,7,null,4/5,danangdrt,null,0,1658214816245000000,3331741947,null,null,null,4,-98,null,4.5,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0718,108.224,19.4447,5.14693,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
832,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214816576000000,1,47,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214815245000000,1787678883,null,W0JAYmRmMmEzMg==
,0,16,-83,-83,13,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0718,108.224,19.4447,5.14693,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
833,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214822837000000,1,48,922400000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964801416000000,778144180,null,W0JANDA4OTMxZA==
,0,5,-101,-107,-5,16.1184,108.274,812,0,SOURCE_REGISTRY,16.0699,108.225,27.3,116.1,null,null,network,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
834,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214828920000000,1,49,922600000,LORA,125000,7,null,4/5,danangdrt,null,0,1658214828586000000,3344082772,null,null,null,6,-96,null,8.8,16.0573,108.229,17,0,SOURCE_REGISTRY,16.072,108.226,16.5486,4.7,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
835,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214828920000000,1,49,922600000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214827586000000,1800019699,402949419,W0JAZDY4MDhkNQ==
,0,18,-96,-101,-2,16.0755,108.223,90,0,SOURCE_REGISTRY,16.072,108.226,16.5486,4.7,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
836,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214828920000000,1,49,922600000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800586000000,784314595,null,W0JAMWJhZDhlYQ==
,0,6,-94,-95,5,16.1184,108.274,812,0,SOURCE_REGISTRY,16.072,108.226,16.5486,4.7,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
837,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214849301000000,1,52,922000000,LORA,125000,7,null,4/5,danangdrt,null,0,1658214848969000000,3364466299,null,null,null,3,-100,null,6.5,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0722,108.227,3.52245,4.49646,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
838,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214849301000000,1,52,922000000,LORA,125000,7,null,4/5,7276ff002e0507da,null,0,315964800969000000,804698115,null,W0JAYTEyOGRiYw==
,0,3,-96,-98,3,16.1184,108.274,812,0,SOURCE_REGISTRY,16.0722,108.227,3.52245,4.49646,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
839,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214849301000000,1,52,922000000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214847969000000,1820403228,320161092,W0JAYzdkZDE0NQ==
,0,7,-98,-103,-2,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0722,108.227,3.52245,4.49646,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
840,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214855561000000,1,53,923200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214854140000000,1826573676,null,W0JAZjE4NWM2OQ==
,0,21,-90,-91,6,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0723,108.228,1.14546,3.93325,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
841,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214861761000000,1,54,923400000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214860310000000,1832744060,null,W0JANWUyZDI3Nw==
,0,22,-94,-98,-2,16.0755,108.223,90,0,SOURCE_REGISTRY,16.0724,108.229,-1.00629,4.06307,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
842,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214867816000000,1,55,922200000,LORA,125000,7,null,4/5,trungnam,null,0,1658214833353000000,730328243,null,null,null,4,-126,null,-8.3,16.1089,108.128,2,0,SOURCE_REGISTRY,16.0724,108.229,-2.67557,4.2424,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
843,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214867816000000,1,55,922200000,LORA,125000,7,null,4/5,danangdrt,null,0,1658214867481000000,3382977547,null,null,null,4,-104,null,1.8,16.0573,108.229,17,0,SOURCE_REGISTRY,16.0724,108.229,-2.67557,4.2424,null,null,gps,DUTtest04072022,597ef83a-7b4e-422a-9019-0be164bdb6db,
844,2022-07-19T07:05:05Z,watermeasurement,endnode2,70B3D57ED00504B1,1658214867816000000,1,55,922200000,LORA,125000,7,null,4/5,7276ff002e06029f,null,0,1658214866481000000,1838914451,null,W0JAY2JlMGVlNA==
